Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-24,63.06304956458575,64.21527420829551,63.06304956458575,63.700050354003906,1471900,0.0,0
2016-08-25,63.8499428145323,64.51504549214776,63.718789063369925,64.11223602294922,885200,0.0,0
2016-08-26,64.39326935242642,64.89912366555895,64.17781725330529,64.66493225097656,1059500,0.0,0
2016-08-29,61.49865065860264,63.878035660063325,61.49865065860264,63.60637283325195,1734000,0.0,0
2016-08-30,63.45649050679231,63.80309630124758,62.782018229448724,62.96937561035156,1392100,0.0,0
2016-08-31,62.99746376123531,63.34406948048228,62.463507848691016,62.472877502441406,783500,0.0,0
2016-09-01,62.81949111528802,63.231670215570176,62.58529974411924,62.875701904296875,1224200,0.0,0
2016-09-02,62.660236309803174,63.203561950790245,62.63213449164053,62.81948471069336,740300,0.0,0
2016-09-06,62.988100698394696,63.22229203799739,62.73517719628288,63.20355987548828,745000,0.0,0
2016-09-07,63.16609567170825,64.07475931743426,63.091152719143494,63.32534408569336,737200,0.0,0
2016-09-08,63.259765587115545,63.400281824881546,62.81012220260764,62.81948471069336,633400,0.0,0
2016-09-09,62.257425767869755,62.60403152842596,61.3112907409668,61.3112907409668,981800,0.0,0
2016-09-12,61.02090178315098,61.75157770191705,61.00216961852125,61.48928451538086,879100,0.0,0
2016-09-13,61.105209010993896,61.38623433741527,60.40263497451143,60.62745666503906,927000,0.0,0
2016-09-14,60.82417467298912,61.00216237713313,60.355791996359585,60.76797103881836,639300,0.0,0
2016-09-15,60.73985381897961,61.34875264522656,60.627446565916564,60.85226821899414,1070500,0.0,0
2016-09-16,60.90848220272505,60.97405549381275,60.14970452771698,60.38389587402344,2466000,0.0,0
2016-09-19,60.852286762999455,61.030274497190895,59.17547563995654,59.70006561279297,1673900,0.0,0
2016-09-20,60.159072975072704,60.16844262988363,59.34408453338346,59.43776321411133,708000,0.0,0
2016-09-21,59.62510854435685,59.91550347973046,59.11925446060983,59.765621185302734,693000,0.0,0
2016-09-22,60.009193071207406,60.56188840893684,59.681326589649245,59.93425369262695,948700,0.0,0
2016-09-23,59.9155107110609,60.13096988543853,59.24104209147093,59.25040817260742,984100,0.0,0
2016-09-26,59.34408723559555,59.859311069368694,59.3066193350746,59.568912506103516,802900,0.0,0
