Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-24,7.933884092291839,7.999793761506093,7.826780683392369,7.835019588470459,23739400,0.0,0
2016-08-25,7.843259992112463,7.966840449074645,7.818543272155719,7.909169673919678,21377900,0.0,0
2016-08-26,7.975075919925258,7.999791843528567,7.876211439806975,7.983314037322998,15014400,0.0,0
2016-08-29,7.991556268620561,8.131614536876937,7.9668403347239565,8.04098892211914,14774400,0.0,0
2016-08-30,8.040987901985226,8.148091316223145,8.040987901985226,8.148091316223145,8631700,0.0,0
2016-08-31,8.172806348074959,8.246954917907715,8.115135587407341,8.246954917907715,22272800,0.0,0
2016-09-01,8.279911448194905,8.329343314415159,8.098659438741503,8.20576286315918,15098100,0.0,0
2016-09-02,8.23871494961516,8.279908681504253,8.148089368023223,8.255192756652832,8990700,0.0,0
2016-09-06,8.24695423297544,8.255193136873746,8.049225253646817,8.123373031616211,14467500,0.0,0
2016-09-07,8.09042137667556,8.189285905137563,8.049228412428796,8.156331062316895,10031700,0.0,0
2016-09-08,8.16456834149537,8.181046152472867,8.0657038327462,8.148091316223145,11886300,0.0,0
2016-09-09,8.156327861504314,8.20576049918903,8.098657105626414,8.123373031616211,13489200,0.0,0
2016-09-12,7.983315579887858,8.246955030183017,7.983315579887858,8.238716125488281,14645500,0.0,0
2016-09-13,8.172806402975862,8.181045307613777,8.040987071589992,8.139851570129395,10465100,0.0,0
2016-09-14,8.156328876569061,8.164567781492709,8.024509540611575,8.073942184448242,21652500,0.0,0
2016-09-15,8.082238661363215,8.190112580829993,8.05734492344247,8.12372875213623,13484800,0.07,0
2016-09-16,8.057347571174464,8.082241317275566,7.982665541513241,8.073943138122559,18595900,0.0,0
2016-09-19,8.11543174724998,8.156921844012487,8.007557812210573,8.065644264221191,10542200,0.0,0
2016-09-20,8.098835483496956,8.12372922286015,7.999259734686465,8.057345390319824,8953300,0.0,0
2016-09-21,8.090539496428573,8.115433242529674,7.966069974565148,8.073943138122559,11205400,0.0,0
2016-09-22,8.14032628087014,8.20671011915314,8.13202810324532,8.19841194152832,12495600,0.0,0
2016-09-23,8.181814911902409,8.273093275536356,8.140325609913571,8.215006828308105,9261500,0.0,0
2016-09-26,8.148623480554418,8.173518012858853,7.974365711212159,7.974365711212158,8010800,0.0,0
2016-09-27,7.96606783942784,8.082239151000977,7.899684006712417,8.082239151000977,9189300,0.0,0
2016-09-28,8.223303539626006,8.23160171508789,8.082237722204248,8.23160171508789,11634000,0.0,0
2016-09-29,8.231603148577609,8.264795064847773,8.032451650956629,8.057345390319824,8124500,0.0,0
