Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-24,188.81284415948966,188.8211760558908,185.9701028710376,186.67869567871094,757900,0.0,0
2016-08-25,187.10380174403394,190.20497071264376,187.02877654006312,188.1875457763672,688900,0.0,0
2016-08-26,188.25427450410123,189.46306077046862,184.6612432857697,186.73703002929688,655600,0.0,0
2016-08-29,187.22884375065195,188.68772652328755,186.6536250793125,188.1875457763672,629500,0.0,0
2016-08-30,188.3543168807433,188.5043673238874,184.9196932750757,186.54530334472656,729700,0.0,0
2016-08-31,186.4452315961182,188.47100134575237,185.36983207206637,186.68699645996094,1004200,0.0,0
2016-09-01,186.9454327558172,190.17998879555884,186.261835769913,188.4960174560547,770300,0.0,0
2016-09-02,188.4876754695297,191.06364279025465,187.2121960109009,189.06288146972656,665300,0.0,0
2016-09-06,188.95456177282693,188.95456177282693,184.652937247251,187.04550170898438,1208700,0.0,0
2016-09-07,186.99545772415325,188.8461560832628,186.27852040737702,188.34596252441406,728400,0.0,0
2016-09-08,187.65404608081442,187.87078983844947,185.51156602852512,185.90338134765625,1401200,0.0,0
2016-09-09,184.86133477823412,186.02010430477907,182.06027864436592,182.2186737060547,1017600,0.0,0
2016-09-12,182.20185164008268,185.20269109997113,181.36969599153178,184.08473205566406,1260900,1.8,0
2016-09-13,182.65573791592416,183.89977706884434,180.48706726862792,180.5122833251953,1183800,0.0,0
2016-09-14,180.66357994824114,181.87400196966232,180.31054232967188,180.80648803710938,812600,0.0,0
2016-09-15,180.47870362124976,181.142747958693,179.4532076879267,180.55435180664062,909400,0.0,0
2016-09-16,180.00797063893216,181.66389373957162,179.81464322660477,180.6888427734375,1266500,0.0,0
2016-09-19,180.66357997516985,182.10936040918605,180.3777894495338,181.62184143066406,1036600,0.0,0
2016-09-20,181.54619845634977,183.32821453219083,180.66359790914598,182.2690887451172,850700,0.0,0
2016-09-21,182.07575294608077,183.31979216721257,178.78072217120035,182.8490753173828,794900,0.0,0
2016-09-22,183.1685090219961,187.16121428211613,183.1685090219961,186.43832397460938,886500,0.0,0
2016-09-23,184.7992071456169,187.4806130395734,183.3366116184904,186.70729064941406,623800,0.0,0
2016-09-26,186.48875718710246,188.95161976336922,186.2449976658966,188.24554443359375,600100,0.0,0
2016-09-27,189.12816253354757,189.32148995283657,187.17803487890816,187.39659118652344,649100,0.0,0
2016-09-28,188.00175633425482,190.06114881275514,187.24523617357409,189.82579040527344,1009000,0.0,0
2016-09-29,188.88436204493655,190.93534067791447,187.18640820695873,189.11972045898438,1171400,0.0,0
2016-09-30,190.27971796263242,191.4565229851913,187.45540386499331,187.56468200683594,1298900,0.0,0
2016-10-03,187.11076869275584,187.11076869275584,181.98328980792357,182.03372192382812,742300,0.0,0
2016-10-04,184.00905195761223,184.00905195761223,177.69636750259727,178.7554931640625,856400,0.0,0
2016-10-05,179.45320355250735,180.59637868989694,175.099046475511,175.58657836914062,985000,0.0,0
2016-10-06,176.11613948293464,179.15059613653125,174.04833270213203,177.56192016601562,889100,0.0,0
2016-10-07,178.16713440858138,180.43666971686062,177.3265648258058,178.24278259277344,713100,0.0,0
2016-10-10,178.16709850624642,178.7722966839037,177.3769612054856,177.8560791015625,425000,0.0,0
2016-10-11,176.9987146242984,177.94854937774923,175.7042304932231,176.2842254638672,526400,0.0,0
2016-10-12,176.8474322518658,179.28507888729126,176.02367766022235,178.84799194335938,686100,0.0,0
2016-10-13,177.67115104220974,180.80648415783753,177.4610086909459,180.07518005371094,546300,0.0,0
2016-10-14,180.5039331088021,181.32768778294573,179.23466471560235,180.05001831054688,599100,0.0,0
2016-10-17,180.0667893294164,181.2856124716048,179.55404144981094,180.8148956298828,541600,0.0,0
2016-10-18,181.29401186798736,181.9580689126024,179.6128729768106,181.42010498046875,611400,0.0,0
2016-10-19,181.48735214040795,181.48735214040795,179.27665039337376,180.88214111328125,671200,0.0,0
2016-10-20,181.20159374190982,181.94128626374365,178.91524341753436,179.98275756835938,572900,0.0,0
2016-10-21,179.10016050634013,180.1172424811205,177.28452719672367,177.40220642089844,847000,0.0,0
2016-10-24,177.09118336817826,179.0497119226504,176.30105877966656,177.78045654296875,1020400,0.0,0
2016-10-25,176.54482182537822,178.5537825398504,176.31786445523704,178.4949493408203,704900,0.0,0
2016-10-26,178.24279058022586,179.67175636976464,177.2677267422537,179.2766876220703,782600,0.0,0
2016-10-27,176.62045025373308,177.25929124993175,168.660256467458,170.0051727294922,2070600,0.0,0
2016-10-28,171.2156459693982,175.58660588820078,171.2156459693982,174.62835693359375,1185100,0.0,0
2016-10-31,175.75467399616176,179.77259518737816,174.83845631775407,179.64651489257812,1183300,0.0,0
2016-11-01,179.25987105003688,179.25987105003688,172.3167706640807,172.92198181152344,1332600,0.0,0
2016-11-02,173.37587842502538,174.69557883334247,172.42604351329345,172.53530883789062,758500,0.0,0
2016-11-03,172.57731455535384,172.57731455535384,170.45067483809032,171.27442932128906,811900,0.0,0
2016-11-04,171.48459383225392,172.98922054931364,170.0472270461827,172.68661499023438,933400,0.0,0
2016-11-07,175.07382304792083,178.0830635451106,173.75413553754717,177.97378540039062,610500,0.0,0
2016-11-08,178.19230156999978,182.63050672302543,177.28448513059857,181.8824005126953,1059900,0.0,0
2016-11-09,177.04916134922615,183.85776673663582,173.70368543907674,182.79025268554688,1517700,0.0,0
2016-11-10,182.84908960510742,183.60559705486511,177.5787150385043,180.50390625,1786700,0.0,0
2016-11-11,180.9662052823285,183.5467598504846,179.40274547102746,180.03317260742188,1218500,0.0,0
2016-11-14,179.83142897420262,182.7061749347157,175.34279121968598,181.94125366210938,1111600,0.0,0
2016-11-15,182.2102768417481,184.26966980849613,177.6459772176758,178.30162048339844,1097200,0.0,0
2016-11-16,178.09985717996614,178.30158563702568,173.8381639595787,175.0149688720703,811600,0.0,0
2016-11-17,175.33436950854278,175.70422209975342,171.73673347306513,171.98890686035156,578700,0.0,0
2016-11-18,171.93850539276997,173.30022397031664,169.54287702568186,171.4509735107422,860000,0.0,0
2016-11-21,171.4509751493912,173.1489292614992,169.58490968954675,169.7362060546875,771400,0.0,0
2016-11-22,170.87934598076765,172.52686763183155,168.7190893138383,172.40078735351562,1231300,0.0,0
2016-11-23,171.97209497176107,172.6865841109023,170.5347284427157,172.114990234375,553800,0.0,0
2016-11-25,171.9973414092215,175.1242612375284,171.97212534819272,172.9303741455078,324800,0.0,0
2016-11-28,173.18255071405622,176.83061963770217,173.18255071405622,176.09092712402344,1060000,0.0,0
2016-11-29,176.57845536460673,178.85639171203795,174.51904966146745,176.19178771972656,753900,0.0,0
2016-11-30,175.04864313061066,178.07469923472746,174.3257526627425,175.93124389648438,1655300,0.0,0
2016-12-01,174.9729681187762,177.1668552515144,173.15733473456382,174.72079467773438,1110400,0.0,0
2016-12-02,175.2251477578844,180.61318924749168,175.2251477578844,176.08251953125,1004100,0.0,0
2016-12-05,175.7798966664822,178.94044631978602,173.0984778035849,178.57899475097656,1258500,0.0,0
2016-12-06,179.3439095132124,181.48736430916574,178.2343516137268,180.4786834716797,1084800,0.0,0
2016-12-07,181.27723721295885,186.28702468603225,180.16767921995168,185.77427673339844,1108900,0.0,0
2016-12-08,184.61427599931824,186.3962791636422,183.7316754944338,185.8162841796875,1016500,0.0,0
2016-12-09,186.6064460844526,188.62380793871984,183.50474229330948,184.1940155029297,894700,0.0,0
2016-12-12,184.46545466204716,185.644607906425,182.6755156995815,184.65208435058594,803700,2.0,0
2016-12-13,185.38165143370617,185.56828114056196,183.02334471349138,185.25440979003906,864400,0.0,0
2016-12-14,185.57673621159367,185.57673621159367,181.97990146565132,182.55674743652344,899800,0.0,0
2016-12-15,182.31075292207615,186.20450227767188,181.91204520740226,183.48141479492188,1005900,0.0,0
2016-12-16,185.09323243623984,187.5787808541629,182.87913717878064,185.5513153076172,1353700,0.0,0
2016-12-19,187.28188329715553,188.86822292901576,185.55131920402016,186.9425506591797,804800,0.0,0
2016-12-20,186.85770019301575,187.81628401419647,183.61714192598512,184.79629516601562,810400,0.0,0
2016-12-21,184.89808468396075,185.97543157772307,182.4973602294922,182.4973602294922,923400,0.0,0
2016-12-22,182.39555825604148,185.2289301704744,181.51331947248252,184.30426025390625,720200,0.0,0
2016-12-23,184.83870039294507,186.3656645754327,183.64257737131192,185.5428009033203,467300,0.0,0
2016-12-27,185.54284998191227,187.5533458031996,184.6012228989896,186.74745178222656,450200,0.0,0
2016-12-28,187.09524308464057,187.09524308464057,184.33822865883536,185.16957092285156,489300,0.0,0
2016-12-29,185.33073574832784,187.95201689247168,183.90556476449834,186.9679718017578,552000,0.0,0
2016-12-30,186.79831538056243,189.8692138785834,186.1027062135755,189.59774780273438,891500,0.0,0
2017-01-03,190.5902692690325,191.30284829395057,188.28285942663743,189.61471557617188,938100,0.0,0
2017-01-04,190.2509384962694,191.6336782733325,189.80133416558678,191.0059356689453,723300,0.0,0
2017-01-05,188.9699999399811,193.36426337696827,186.467481817881,193.04190063476562,956600,0.0,0
2017-01-06,191.63369172042644,194.07683462781014,191.16713043660425,193.71206665039062,697200,0.0,0
2017-01-09,193.71206482563238,194.34829887308567,191.8033626832725,192.38868713378906,601700,0.0,0
2017-01-10,192.320863905141,192.93163677838982,190.79389936147678,191.12474060058594,1166900,0.0,0
2017-01-11,190.26791689840607,190.2764083037791,185.4070921467428,186.42506408691406,1468200,0.0,0
2017-01-12,185.82277252879038,186.45900661897508,181.1994740622913,184.33822631835938,1514200,0.0,0
2017-01-13,184.3297424604063,184.3297424604063,181.47941310190086,181.64059448242188,997600,0.0,0
2017-01-17,182.14954925089873,184.82172680830269,182.03926455142926,184.66903686523438,842200,0.0,0
