Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-15,21.99908675039751,22.251726668440526,21.736731551935012,21.795032501220703,3686800,0.225,0
2020-09-16,21.86305117180552,22.144842498740843,21.727015002031948,21.75616455078125,3509200,0.0,0
2020-09-17,21.484092685869076,21.97965541244729,21.289753707595867,21.969938278198242,3072900,0.0,0
2020-09-18,21.95050337084545,22.32946232875962,21.940786236879216,22.008804321289062,4762600,0.0,0
2020-09-21,21.727016365706866,21.87276967866287,21.09541558730763,21.309188842773438,3879700,0.0,0
2020-09-22,21.435507168090982,21.503525254967425,21.13428341762937,21.416074752807617,2041800,0.0,0
2020-09-23,21.377205622710555,21.435506573651608,20.541550628022286,20.784473419189453,4092000,0.0,0
2020-09-24,20.716453250578073,21.367486339560568,20.473530483843614,20.920509338378906,3484000,0.0,0
2020-09-25,20.76504017565346,21.09541345336916,20.66787069239414,20.95937728881836,2211300,0.0,0
2020-09-28,21.221735554514055,21.454941215696714,21.085699382162634,21.367488861083984,3070500,0.0,0
2020-09-29,21.377206378881223,21.542393956852187,21.114849310335476,21.163434982299805,2368800,0.0,0
2020-09-30,21.182866052564805,21.396639288924945,20.687305203475187,20.823341369628906,4639400,0.0,0
2020-10-01,20.871925354003906,21.134282408011718,20.522117802013938,20.871925354003906,4166200,0.0,0
2020-10-02,20.599852342484933,21.02739509790531,20.45409719281274,20.794189453125,2970600,0.0,0
2020-10-05,20.677588236976987,21.07598145823902,20.61928543385051,20.871925354003906,3350600,0.0,0
2020-10-06,20.978812917199644,21.50352519547615,20.87192629334445,21.114849090576172,4869500,0.0,0
2020-10-07,21.270319883067486,21.61041217546733,21.153717976352844,21.39664077758789,3457400,0.0,0
2020-10-08,21.513241884265046,21.863051298107997,21.493809469437856,21.688146591186523,2281900,0.0,0
2020-10-09,21.863051721839067,22.008805029313887,21.55211083833175,21.60069465637207,3284600,0.0,0
2020-10-12,21.65899687484231,21.74644737427322,21.36748841444197,21.639562606811523,2299200,0.0,0
2020-10-13,21.552110170391703,21.629845388859373,20.98852937316265,21.037113189697266,3174200,0.0,0
2020-10-14,21.09541571597974,21.4549422865945,21.09541571597974,21.24117088317871,3729800,0.0,0
2020-10-15,20.920512060430898,21.542393831113493,20.9010777917586,21.532676696777344,2897000,0.0,0
2020-10-16,21.56182852293113,21.697864699599155,21.357772404575186,21.44522476196289,2710300,0.0,0
2020-10-19,21.47437517784837,21.513241860814208,21.07598194734098,21.0856990814209,2428800,0.0,0
2020-10-20,21.221735842581083,21.445224372578895,21.027396862280625,21.046831130981445,2639100,0.0,0
2020-10-21,21.066263660716675,21.36748738729866,20.901076097103257,21.095413208007812,2995400,0.0,0
2020-10-22,21.124566196832262,21.6784298772489,20.939944352242094,21.60069465637207,2848100,0.0,0
2020-10-23,21.73673284652772,21.87276902074761,21.32862247051418,21.348054885864258,3143200,0.0,0
2020-10-26,21.114848563445104,21.143999965592535,20.444382994238474,20.784473419189453,4393300,0.0,0
2020-10-27,20.6873064555458,20.774756958113326,20.259761810302734,20.259761810302734,4204900,0.0,0
2020-10-28,19.9196699797356,20.201461322717346,19.58929481716923,19.686464309692383,5776900,0.0,0
2020-10-29,19.75448024955661,20.434664769874168,19.676745034664922,20.3083438873291,10229800,0.0,0
2020-10-30,20.045988216877515,20.094573887863046,18.530150495851927,18.889677047729492,8116200,0.0,0
2020-11-02,19.171467171314177,19.929386984014382,19.074297679426373,19.75448226928711,6043000,0.0,0
2020-11-03,19.94882189059008,20.152876162057154,19.880801946747088,20.0168399810791,4037100,0.0,0
2020-11-04,19.939102909897457,20.016838128024876,19.560142099841727,19.647594451904297,5685900,0.0,0
2020-11-05,19.900235702869523,20.560986027746907,19.900235702869523,20.288911819458008,4435500,0.0,0
2020-11-06,20.327780062999466,20.327780062999466,19.851651595414168,20.007122039794922,4204400,0.0,0
2020-11-09,20.803906003776035,21.6201266643151,20.803906003776035,20.833057403564453,5066400,0.0,0
2020-11-10,21.017679727930215,21.085699668383086,20.82334260098363,21.046831130981445,4942200,0.0,0
2020-11-11,21.15371691304112,21.270318813894658,20.18202575694391,20.43466567993164,6177400,0.0,0
2020-11-12,20.347213061575523,20.51240063008638,20.055704606545543,20.26947784423828,3750900,0.0,0
2020-11-13,20.395798658996814,20.7358909595623,20.327780569554502,20.638721466064453,3215100,0.0,0
2020-11-16,20.7456082607739,21.260603429744684,20.59013781127095,21.173152923583984,4409800,0.0,0
2020-11-17,21.05654852188176,21.250887504550015,20.89136094261991,21.212018966674805,2633800,0.0,0
2020-11-18,21.182867137743322,21.280036627125494,20.98853001233284,20.998247146606445,3500100,0.0,0
2020-11-19,20.969093150384346,21.134280705897925,20.80390559487077,20.920509338378906,3872400,0.0,0
2020-11-20,20.833057977863284,20.85249039157092,20.201459125199104,20.3083438873291,3628000,0.0,0
2020-11-23,20.444384709644858,20.92051319788008,20.337498079489656,20.735891342163086,3143300,0.0,0
2020-11-24,20.939943262712994,21.87276771805288,20.833058497914852,21.795032501220703,5405200,0.0,0
2020-11-25,21.82418260678999,22.19342628619225,21.581259816313587,21.940786361694336,4811300,0.0,0
2020-11-27,21.93106825062446,21.969936784978884,21.795032087091425,21.882484436035156,1865600,0.0,0
2020-11-30,21.804750483366515,21.97965519138249,21.600694372896598,21.92135238647461,7678000,0.0,0
2020-12-01,22.07682415438586,22.41691645672732,21.940787974790855,21.960222244262695,4051800,0.0,0
2020-12-02,21.863051298107997,22.04767313911998,21.658997042268826,21.688146591186523,4489900,0.0,0
2020-12-03,21.70758209641835,21.79503445486274,21.270320304196407,21.309188842773438,3884600,0.0,0
2020-12-04,21.289753337037638,21.425789507448798,21.04683054510124,21.0856990814209,7127200,0.0,0
2020-12-07,21.046831003887906,21.474375645954815,20.988530051491374,21.114849090576172,4959600,0.0,0
2020-12-08,20.99824705979726,21.212018452871195,20.910794705050233,21.1828670501709,3930900,0.0,0
2020-12-09,21.31890351442655,21.688145321479873,21.134281684223037,21.64927864074707,5992100,0.0,0
2020-12-10,21.445223691026325,21.532676044046813,21.017679059965477,21.27031898498535,3669600,0.0,0
2020-12-11,21.085701004207515,21.63956472379224,21.085701004207515,21.50352668762207,4612400,0.0,0
2020-12-14,21.74644851887948,22.047674129149968,21.435507627436046,21.44522476196289,4784400,0.0,0
2020-12-15,21.503525008829257,21.93106964718515,21.493809727975712,21.853334426879883,3934700,0.0,0
2020-12-16,22.028240203857422,22.173993517326842,21.950504979783467,22.028240203857422,4249600,0.0,0
2020-12-17,22.047672967676387,22.698706119847294,22.047672967676387,22.426631927490234,5075700,0.0,0
2020-12-18,22.490413675490817,22.735727959965367,22.33341268315506,22.343225479125977,15133300,0.225,0
2020-12-21,22.08809799848677,22.1764112890255,21.29328025523764,21.63671875,5022900,0.0,0
2020-12-22,21.68578530693015,21.68578530693015,21.30309371190221,21.391407012939453,3574100,0.0,0
2020-12-23,21.45028214569525,21.518969847532784,21.28346835340432,21.322717666625977,2486900,0.0,0
2020-12-24,21.37178254918289,21.46009584715634,21.254030861351758,21.45028305053711,814300,0.0,0
2020-12-28,21.587658443483964,21.73484664946053,21.293282031530833,21.30309295654297,2446000,0.0,0
2020-12-29,21.371781661009933,21.499344268559433,21.087216185677164,21.17552947998047,2400900,0.0,0
2020-12-30,21.195155708945304,21.489532117730832,21.146091726414674,21.371782302856445,1555700,0.0,0
2020-12-31,21.460096092696872,21.538596594949276,21.23440551107155,21.528783798217773,1874100,0.0,0
2021-01-04,21.587657693571348,21.823159189272914,21.234404514219246,21.361968994140625,4101700,0.0,0
2021-01-05,21.3423430094595,21.803533196117982,21.3423430094595,21.68578338623047,4131400,0.0,0
2021-01-06,21.80353170936469,22.755352277649404,21.6465307258207,22.686664581298828,4707000,0.0,0
2021-01-07,22.745541530892233,22.87310413966138,22.343226240374772,22.43153953552246,4131700,0.0,0
2021-01-08,23.108605483627876,23.255795555635306,22.608165976560862,22.83385467529297,4359200,0.0,0
2021-01-11,22.568915978082554,22.78479189192314,22.117538556888718,22.156787872314453,3810600,0.0,0
2021-01-12,22.186225251218616,22.411913951527456,21.89184697674665,21.989973068237305,2992000,0.0,0
2021-01-13,22.0684725377192,22.21566073228978,21.852596643788974,21.970346450805664,3295400,0.0,0
2021-01-14,22.117535603571376,22.17641050464832,21.214779010127657,21.2540283203125,5800800,0.0,0
2021-01-15,21.21477940407456,21.51896858215332,21.165715425933215,21.51896858215332,4124300,0.0,0
2021-01-19,21.862410353318246,22.411913842759777,21.66615817128937,21.95072364807129,6118400,0.0,0
2021-01-20,21.989973077037043,22.039035187002238,21.361969085804773,21.54840660095215,4509000,0.0,0
2021-01-21,21.5189698567701,21.77409694341866,21.420843766274572,21.617095947265625,3799300,0.0,0
2021-01-22,21.509156657555714,21.764283739424105,21.31290448024173,21.64653205871582,2620000,0.0,0
2021-01-25,21.626907083015176,22.323598716004092,21.33252883413023,22.284347534179688,6372500,0.0,0
2021-01-26,22.402101516723633,22.59835370287189,21.852598015747898,22.402101516723633,5921000,0.0,0
2021-01-27,22.313787319177184,23.383357760141216,22.313787319177184,22.716102600097656,14704300,0.0,0
2021-01-28,22.99085555440513,23.383358044019488,22.49041417829701,22.500226974487305,7673200,0.0,0
2021-01-29,22.353039584543623,22.706290902192894,21.823159800670357,21.852598190307617,5580700,0.0,0
2021-02-01,21.99978460774326,22.323599381043874,21.901658521858348,22.18622398376465,3359000,0.0,0
2021-02-02,22.35303903668002,22.568914940596855,22.146974057468903,22.43153953552246,4025200,0.0,0
2021-02-03,22.372661851365958,22.411913034996864,22.009597760777346,22.303974151611328,3356900,0.0,0
2021-02-04,22.500228103588235,22.814230111036895,22.37266361831247,22.55910301208496,3434600,0.0,0
2021-02-05,22.637602485422633,22.76516696490259,22.411913786772875,22.53947639465332,3006200,0.0,0
2021-02-08,22.637601476667136,23.000667434855128,22.637601476667136,22.814228057861328,3551700,0.0,0
2021-02-09,22.784790065112418,23.030104349553504,22.549288576640908,22.93198013305664,3081800,0.0,0
2021-02-10,23.059542070528995,23.216543058302516,22.87310269569816,23.03010368347168,4562300,0.0,0
2021-02-11,23.628671902856635,24.197800970313168,22.97122954289827,23.118417739868164,8410300,0.0,0
2021-02-12,23.059543704004298,23.55998508983208,23.059543704004298,23.540359497070312,3843700,0.0,0
2021-02-16,23.61886115145541,23.805300548609793,23.363734047875628,23.45204734802246,5353900,0.0,0
2021-02-17,23.422609329223633,23.589423121975017,23.27541925733749,23.422609329223633,4179000,0.0,0
2021-02-18,23.295045106997772,23.452046105250197,22.96141751781149,23.05954360961914,3416000,0.0,0
2021-02-19,23.187106068430513,23.726798634071724,23.088981848858946,23.46185874938965,4565100,0.0,0
2021-02-22,23.35392125101491,23.569799038751448,23.216545838164116,23.45204734802246,4204500,0.0,0
2021-02-23,23.196917992292512,23.304856875681175,22.647414522640084,22.892728805541992,4327100,0.0,0
2021-02-24,22.941791426712133,23.43242000349177,22.843667208635797,23.34410858154297,3913300,0.0,0
2021-02-25,23.295044216143772,23.39317030419886,22.951603843750693,23.07916831970215,3409100,0.0,0
2021-02-26,23.088983031786196,23.21654564672441,22.73572983411173,22.784791946411133,4363000,0.0,0
2021-03-01,23.020292042348174,23.41279640306709,22.892729435234173,23.236169815063477,2967100,0.0,0
2021-03-02,23.255795407419324,23.461858512357203,23.118418132527903,23.236169815063477,3191400,0.0,0
2021-03-03,23.324483713037708,23.766048322881268,23.236170416749086,23.43242073059082,3497100,0.0,0
2021-03-04,23.41279522881912,23.510919442478016,22.804414997497172,23.03010368347168,5070300,0.0,0
2021-03-05,23.275418984884,23.677734267704544,23.03991749286218,23.638484954833984,3473700,0.0,0
2021-03-08,23.805299091151376,24.99261936461118,23.69736020389157,24.639368057250977,7092600,0.0,0
2021-03-09,24.413676585959408,25.247745521293915,24.39405286576288,24.511802673339844,7100200,0.0,0
2021-03-10,24.52161716825635,24.60993046585772,24.05061416211543,24.138927459716797,6846000,0.0,0
2021-03-11,24.207615040479357,24.246864354990777,23.942675149028897,23.95248794555664,7204200,0.0,0
2021-03-12,24.01136234531449,24.335177137483605,23.99173862427358,24.23705291748047,4421600,0.0,0
2021-03-15,24.305739707427584,24.74730429565926,24.295926911475842,24.6982421875,5703200,0.0,0
2021-03-16,24.564523696899414,24.772530733135834,24.435758875791834,24.564523696899414,3934900,0.235,0
2021-03-17,24.663575484276542,24.91120174795249,24.604145709981086,24.633861541748047,3847900,0.0,0
2021-03-18,24.61405126590922,25.139017741733117,24.564524879070234,24.76262664794922,5169300,0.0,0
2021-03-19,24.742816209741573,24.812151262404214,24.16832334437308,24.217849731445312,14490300,0.0,0
2021-03-22,23.999937375642748,24.633861904674834,23.900886490865375,24.53481101989746,5610200,0.0,0
2021-03-23,24.544714934596954,24.841865683193017,24.227751743059198,24.386234283447266,6276200,0.0,0
2021-03-24,24.396138279603747,24.48528388425391,23.99993664184658,24.009841918945312,3983400,0.0,0
2021-03-25,24.01974706164072,24.653669678505047,24.009841784597413,24.46547508239746,5350000,0.0,0
2021-03-26,24.52490546110612,25.139017539050446,24.415949300177285,25.129114151000977,4651000,0.0,0
2021-03-29,24.95082237924566,25.020157429469226,24.514999634533854,24.55462074279785,5208000,0.0,0
2021-03-30,24.445664396686066,24.69329065372018,24.37632934699466,24.604145050048828,3811400,0.0,0
2021-03-31,24.643764154300047,24.73290975755732,24.198038027252082,24.425853729248047,3905200,0.0,0
2021-04-01,24.51499983732553,25.020157636439638,24.297089407786252,24.91120147705078,4217300,0.0,0
2021-04-05,25.079587354207593,25.129113739836924,24.762626043133633,24.82205581665039,3638000,0.0,0
2021-04-06,24.732909628554097,24.921106111031,24.514999204638684,24.881486892700195,4749400,0.0,0
2021-04-07,24.96072857637112,25.109303959360776,24.91120218921557,25.03006362915039,2840900,0.0,0
2021-04-08,25.089493051655413,25.089493051655413,24.71310196075905,24.812150955200195,5318300,0.0,0
2021-04-09,24.732910509286587,24.960728107445217,24.732910509286587,24.950822830200195,3565100,0.0,0
2021-04-12,24.891391112231357,25.049873658566288,24.802247395698238,24.861677169799805,3414200,0.0,0
2021-04-13,24.901295299187193,25.178637381582227,24.831960250898028,25.15882682800293,4914700,0.0,0
2021-04-14,25.178637497913865,25.505504076528972,25.148921667407624,25.33711814880371,4014000,0.0,0
2021-04-15,25.50550419272395,25.91161109863408,25.455979697559652,25.515409469604492,5046400,0.0,0
2021-04-16,25.545125584375374,25.753130733465074,25.505504476412526,25.644174575805664,3074600,0.0,0
2021-04-19,25.753131315813103,25.990852301250456,25.634269878475198,25.90170669555664,3905700,0.0,0
2021-04-20,25.83237153441563,25.971041636354645,25.57483999564428,25.72341537475586,3332200,0.0,0
2021-04-21,25.743225026442463,26.070091604722098,25.62436548301626,25.971040725708008,2782600,0.0,0
2021-04-22,25.99085266494182,26.089903549236354,25.6937019012967,25.802656173706055,5019100,0.0,0
2021-04-23,25.802655920897752,26.29790844827958,25.703606926812157,26.079998016357422,3176500,0.0,0
2021-04-26,26.16914278860391,26.35733927199931,26.020567412971076,26.099807739257812,1882900,0.0,0
2021-04-27,26.060187180321087,26.13942750827662,25.901706524410017,25.95123291015625,2736400,0.0,0
2021-04-28,26.020567109834243,26.179047760561435,25.89180040034441,25.971040725708008,2393100,0.0,0
2021-04-29,26.020567639214228,26.23847806608784,25.921516758184982,26.139427185058594,4032900,0.0,0
2021-04-30,26.09980758088753,26.139426799171293,25.4658830852018,25.515409469604492,3822900,0.0,0
2021-05-03,25.57483960159624,25.772941363518363,25.32721334381279,25.416358947753906,4943800,0.0,0
2021-05-04,25.32721263364616,25.663984485927752,24.980535504622363,25.614459991455078,6897100,0.0,0
2021-05-05,25.574838958757447,25.743224885387246,24.633860336375456,24.75271987915039,6512000,0.0,0
2021-05-06,24.76262639485239,25.109303542228016,24.574429905264743,25.039968490600586,4614400,0.0,0
2021-05-07,25.089492458805275,25.12911356703628,24.742815318737645,24.87158203125,5035500,0.0,0
2021-05-10,25.109302787243077,25.73332012236552,24.901295749376658,25.555028915405273,10073000,0.0,0
2021-05-11,25.46588441483875,25.693702016509274,25.089493319917928,25.25787925720215,4968000,0.0,0
2021-05-12,25.208353976012084,25.247973195133156,24.32680320739746,24.32680320739746,4642900,0.0,0
2021-05-13,24.287183874094765,24.69329078667828,24.22775221183492,24.46547508239746,4893200,0.0,0
2021-05-14,24.633861957720768,24.851772393309435,24.495189963038438,24.62395668029785,4290500,0.0,0
2021-05-17,24.524904535891288,24.802246621775232,24.47537815132001,24.653669357299805,3241400,0.0,0
2021-05-18,24.66357590075102,24.86167767073235,24.564525015760356,24.62395668029785,2678300,0.0,0
2021-05-19,24.386234811152725,24.574429407691422,23.940506789374922,24.55462074279785,3687000,0.0,0
2021-05-20,24.554620324547685,24.60414481979568,24.158416805610166,24.247562408447266,5503900,0.0,0
2021-05-21,24.297088850403227,24.564523770308703,24.039557318180062,24.336708068847656,5850900,0.0,0
2021-05-24,24.574429351397004,24.574429351397004,24.247562765921536,24.46547508239746,4533000,0.0,0
2021-05-25,24.514999541419694,24.604145145436657,24.049462856516545,24.059368133544922,3589100,0.0,0
2021-05-26,23.990031940985336,24.277279316032946,23.940507443540533,24.26737403869629,4590900,0.0,0
2021-05-27,24.316898814535495,24.554621694859893,24.29709014887388,24.39613914489746,6486300,0.0,0
2021-05-28,24.465475141062583,24.534810191293573,24.17822777383314,24.23765754699707,2545300,0.0,0
2021-06-01,24.3664234838012,24.68338478290132,24.31689710004283,24.34661293029785,2972300,0.0,0
2021-06-02,24.415949497030233,24.94091786209261,24.326803889958537,24.76262664794922,3684700,0.0,0
2021-06-03,24.703195687115592,25.07958676283101,24.61405008432329,24.881486892700195,3672800,0.0,0
2021-06-04,24.911200776254432,25.039967486316726,24.52490442454432,24.792341232299805,3302500,0.0,0
2021-06-07,24.841867183957582,24.891391681969374,24.287184871423822,24.39613914489746,4490500,0.0,0
2021-06-08,24.406044166911773,24.723005485042293,24.257468785192902,24.673480987548828,3327800,0.0,0
2021-06-09,24.70319550086112,25.0993971273739,24.623955175558567,24.931011199951172,3411800,0.0,0
2021-06-10,25.000347722341072,25.010252999742658,24.475379355487945,24.53481101989746,3636500,0.0,0
2021-06-11,24.68338650836597,24.752721561236115,24.564525068275366,24.713102340698242,2269900,0.0,0
2021-06-14,24.742815092175427,24.81215014170639,24.19803808365638,24.514999389648438,3617900,0.0,0
2021-06-15,24.40999984741211,24.6200008392334,24.399999618530273,24.469999313354492,3818400,0.235,0
2021-06-16,24.520000457763672,24.530000686645508,23.989999771118164,24.190000534057617,2757300,0.0,0
2021-06-17,24.299999237060547,24.299999237060547,23.34000015258789,23.43000030517578,5735800,0.0,0
2021-06-18,23.209999084472656,23.450000762939453,23.110000610351562,23.25,6024200,0.0,0
2021-06-21,23.389999389648438,23.729999542236328,23.329999923706055,23.639999389648438,2779100,0.0,0
2021-06-22,23.6200008392334,23.6200008392334,23.170000076293945,23.280000686645508,3919400,0.0,0
2021-06-23,23.299999237060547,23.350000381469727,23.020000457763672,23.030000686645508,3124700,0.0,0
2021-06-24,23.1299991607666,23.350000381469727,22.989999771118164,23.270000457763672,3085100,0.0,0
