Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-15,39.46582050466632,40.19738043982429,39.24442731807963,40.10112380981445,3949600,0.0,0
2020-09-16,40.34176664497946,40.794180857279486,39.87010037343744,40.35139083862305,3537200,0.0,0
2020-09-17,39.821975450227875,41.487240160852366,39.3791890658444,41.285099029541016,4556700,0.0,0
2020-09-18,40.98669470480381,41.467985133905096,40.41877185158611,40.476524353027344,4662200,0.0,0
2020-09-21,39.57169860180667,39.93748034621352,38.75350269121123,39.50431823730469,2832900,0.0,0
2020-09-22,39.3406836436165,39.66796132385412,38.81126483874961,39.254051208496094,1976300,0.0,0
2020-09-23,39.21554746561046,39.29255202816249,37.7524240575747,37.80055236816406,3045700,0.0,0
2020-09-24,37.90643852110608,38.455109364246255,37.25188318684152,37.7427978515625,1960500,0.0,0
2020-09-25,37.309635375485335,39.95673294322657,36.94385726447768,39.61983108520508,6106400,0.0,0
2020-09-28,39.956733233125135,40.19737846830211,39.148165096052296,39.62945556640625,3374400,0.0,0
2020-09-29,39.716087349750005,39.716087349750005,38.31072008052234,38.77275848388672,2808400,0.0,0
2020-09-30,38.8401366121526,39.47543983908895,38.69575168491296,39.02302932739258,2483300,0.0,0
2020-10-01,39.263672870592124,39.61982674894278,38.349220349247155,38.45510482788086,2721300,0.0,0
2020-10-02,37.83905690820657,39.24442415606494,37.685044109426954,38.965274810791016,2809300,0.0,0
2020-10-05,39.513948424709035,40.25513621863248,39.34068355485913,39.879730224609375,2410200,0.0,0
2020-10-06,39.947106739117466,40.1781277672447,39.109662397071226,39.148162841796875,2674400,0.0,0
2020-10-07,39.552450655037646,40.40914709727084,39.43694197130914,40.24551010131836,2810300,0.0,0
2020-10-08,40.245507279214415,40.91931094701113,40.22625522128386,40.900062561035156,2069800,0.0,0
2020-10-09,41.92039834893733,42.54607741597789,41.073326110839844,41.073326110839844,4655100,0.0,0
2020-10-12,42.295806457161845,43.33539566624987,41.73751140454252,42.80597686767578,4521800,0.0,0
2020-10-13,42.43056610632487,42.96960903831841,41.84339119372797,42.363182067871094,2726200,0.0,0
2020-10-14,42.61345891727888,43.29689050762518,42.61345891727888,42.98886489868164,2908600,0.0,0
2020-10-15,42.44019466126806,43.903318160688606,42.32468597424814,43.84556198120117,3758500,0.0,0
2020-10-16,44.62524666662857,45.058408762874535,44.105452151133406,44.79851150512695,4910300,0.0,0
2020-10-19,45.01990984708678,45.27017926939284,44.62525181871064,44.942901611328125,3224200,0.0,0
2020-10-20,45.4434416584576,45.53970194792505,44.39422837096721,44.663753509521484,2845400,0.0,0
2020-10-21,44.55787554909387,45.29906336268647,44.355734419556384,44.74076461791992,2366400,0.0,0
2020-10-22,44.59637593087249,44.95252984428102,44.3268507754685,44.84664535522461,1754900,0.0,0
2020-10-23,45.058411516451564,45.41456540759466,44.58674527794753,44.663753509521484,1954000,0.0,0
2020-10-26,43.98032130596357,44.3268510277734,43.23913355030475,43.59529113769531,2457900,0.0,0
2020-10-27,43.48940870787657,43.5952932025508,42.68084054267476,42.709716796875,2704900,0.0,0
2020-10-28,41.87226637019668,42.276548558819044,41.10220243571039,41.39097595214844,3555100,0.0,0
2020-10-29,41.169585544450634,42.68083726409129,40.89043620210816,42.199546813964844,2988700,0.0,0
2020-10-30,42.09366298012435,42.48832100846938,41.573868404658775,42.1129150390625,2553000,0.0,0
2020-11-02,42.87335460820303,43.58566242523416,42.40168834669207,43.3642692565918,2677500,0.0,0
2020-11-03,44.19208762412255,45.01027989538319,43.84555792318005,44.77926254272461,2905200,0.0,0
2020-11-04,44.269095236317,44.625249125317865,43.06586916487058,43.40277099609375,2182400,0.0,0
2020-11-05,43.79743107104726,45.74184493505579,43.56641003874868,45.13541793823242,2751700,0.0,0
2020-11-06,45.347188248210685,45.60708554022265,44.27872282725756,44.750389099121094,2015300,0.0,0
2020-11-09,46.77180750708517,48.44669993992497,45.501200974015596,45.587833404541016,3768100,0.0,0
2020-11-10,45.789976008550155,47.04133052311856,45.40494215547297,46.993202209472656,2993000,0.0,0
2020-11-11,47.176089766368605,47.43598705811822,46.29051707325571,46.848812103271484,3285300,0.0,0
